2354 '300037' 新宙邦              240339  35870 石油化工  0.0878 2.620%    11.026        
2355 '300038' 梅泰诺              299184  90544 信息技术  -0.426 0.328%    9.911        
2356 '300039' 上海凯宝            242667  42116 生物医药  0.392 14.044%    2.406        
2357 '300040' 九洲电气            233936  69912 机械仪表  -0.371 1.225%    4.739        
2358 '300041' 回天新材            177097  25819 石油化工  -0.157 5.556%    7.531        
2359 '300042' 朗科科技            88255  3864 信息技术  0.336 2.878%    6.317        
2360 '300043' 互动娱乐            469282  252815 造纸印刷  -0.0887 9.627%    1.845        
2361 '300044' 赛为智能            132843  52874 信息技术  -0.191 0.855%    3.313        
2362 '300045' 华力创通            115809  24820 信息技术  -0.0525 3.504%    1.610        
2363 '300046' 台基股份            84011  4534 电子  0.101 0.721%    5.594        
2364 '300047' 天源迪科            242181  107424 信息技术  -0.208 -0.906%    4.011        
2365 '300048' 合康变频            218961  48491 机械仪表  -0.0129 1.765%    4.846        
2366 '300049' 福瑞股份            204095  39037 生物医药  0.600 6.837%    5.090        
2367 '300050' 世纪鼎利            243132  36479 信息技术  0.327 5.551%    8.263        
2368 '300051' 三五互联            139179  43446 信息技术  0.0481 1.481%    2.402        
2369 '300052' 中青宝              125586  22123 信息技术  0.656 6.507%    3.839        
2370 '300053' 欧比特              149816  24330 电子  0.557 4.641%    5.391        
2371 '300054' 鼎龙股份            177869  29920 石油化工  0.260 12.023%    2.900        
2372 '300055' 万邦达              580437  283096 社会服务  -0.153 8.441%    3.859        
2373 '300056' 三维丝              269338  137847 机械仪表  -0.187 0.787%    3.465        
2374 '300057' 万顺股份            453580  186665 金属材料  0.815 2.857%    5.143        
2375 '300058' 蓝色光标            1636921 3480129 1092639 文化传播  0.253 1.606%    2.183       4671499 3480129
2376 '300059' 东方财富            2373348  1555668 信息技术  0.164 22.628%    2.392        
2377 '300061' 康耐特              83088  34646 其他制造  0.314 11.920%    1.724        
2378 '300062' 中能电气            255001 103388 147416 机械仪表  1.067 2.651%    4.985       201740 103388
2379 '300063' 天龙集团            142638  67395 石油化工  0.194 2.138%    2.932        
2380 '300064' 豫金刚石            362842  154539 金属材料  0.0273 1.612%    2.922        
2381 '300065' 海兰信              160783  24999 电子  -0.158 0.964%    4.926        
2382 '300066' 三川智慧            164544  16193 机械仪表  0.0155 1.996%    3.342        
2383 '300067' 安诺其              153389  54677 石油化工  0.116 2.870%    1.800        
2384 '300068' 南都电源            693219  357247 机械仪表  0.0691 6.681%    5.030        
2385 '300069' 金利华电            69667  19829 机械仪表  -0.0589 1.865%    4.260        
2386 '300070' 碧水源   14.48 +0.18 1.26% 132939 2.00% 132939 19455 14.30 14.23 14.87 14.23 1838877 960913 427903 社会服务 13.39 1.105 10.031% 56403 76536 19455 11.041 0.93 14.63 -17.03% -1097 9041 - 1823754 960913
2387 '300071' 华谊嘉信            258458  148187 社会服务  0.314 11.658%    1.598        
2388 '300072' 三聚环保            1156679  650419 石油化工  -0.975 4.135%    4.006        
2389 '300073' 当升科技            174070  49914 金属材料  0.0554 1.070%    6.783        
2390 '300074' 华平股份            124451  19141 信息技术  0.0539 3.189%    1.990        
2391 '300075' 数字政通            186083  59421 信息技术  0.326 9.665%    3.282        
2392 '300076' GQY视讯             110770  4297 信息技术  -0.0563 -0.0455%    5.022        
2393 '300077' 国民技术            319970 1516104 38434 电子  -0.0286 3.056%    4.941       1605480 1516104
2394 '300078' 思创医惠            245694  115233 电子  0.389 10.973%    3.068        
2395 '300079' 数码视讯            411849  84074 信息技术  0.0957 6.906%    2.300        
2396 '300080' 易成新能            556308  232062 金属材料  -0.146 0.0718%    6.413        
2397 '300081' 恒信移动            97015  14907 信息技术  0.163 0.269%    5.974        
2398 '300082' 奥克股份            506965  210518 石油化工  0.410 -3.433%    4.059        
2399 '300083' 劲胜精密            877269 935359 378853 电子  -1.489 -9.441%    14.002       1462371 935359
2400 '300084' 海默科技            168819  59268 采掘业  0.271 0.956%    3.353        
2401 '300085' 银之杰              117850  26863 信息技术  0.0632 8.110%    1.711        
2402 '300086' 康芝药业            208986  24825 生物医药  0.174 3.877%    3.916        
2403 '300087' 荃银高科            111718  32685 农牧业  -0.0077 0.309%    1.906        
2404 '300088' 长信科技            483994  125672 电子  0.342 6.754%    3.050        
2405 '300089' 文化长城            118412  37942 金属材料  -0.0549 0.591%    5.365        
2406 '300090' 盛运环保            1190615  625491 机械仪表  -0.190 13.179%    4.252        
2407 '300091' 金通灵              200043  115512 机械仪表  -0.0668 3.628%    4.018        
2408 '300092' 科新机电            68899  21576 机械仪表  -0.0479 0.355%    2.079        
2409 '300093' 金刚玻璃            162498  75155 金属材料  0.296 0.529%    4.044        
2410 '300094' 国联水产            274679  102350 农牧业  0.215 0.175%    4.841        
2411 '300095' 华伍股份            119384  33175 机械仪表  0.345 6.478%    2.559        
2412 '300096' 易联众              92623  20262 信息技术  0.127 3.308%    1.647        
2413 '300097' 智云股份            199466  73969 机械仪表  0.300 4.404%    8.247        
2414 '300098' 高新兴              429541  86814 信息技术  -0.111 4.098%    3.194        
2415 '300099' 尤洛卡              91380  5801 机械仪表  -0.065 -0.433%    3.844        
2416 '300100' 双林股份            406610  192922 机械仪表  0.913 11.497%    5.348        
2417 '300101' 振芯科技            135617  47101 信息技术  0.0874 9.515%    1.480        
2418 '300102' 乾照光电            273056  93063 电子  -0.0502 1.495%    3.644        
2419 '300103' 达刚路机            101067  17213 机械仪表  0.241 4.490%    3.960        
2420 '300104' 乐视网              1784718  1291138 文化传播  0.0348 2.815%    2.196        
2421 '300105' 龙源技术            279309  69345 机械仪表  0.0785 -2.298%    4.056        
2422 '300106' 西部牧业            227088  153948 农牧业  0.344 3.542%    4.922        
2423 '300107' 建新股份            95615  5016 石油化工  0.0563 0.509%    1.666        
2424 '300108' 双龙股份            232018  66184 石油化工  0.404 8.288%    3.860        
2425 '300109' 新开源              122916  8354 石油化工  0.158 3.433%    6.720        
2426 '300110' 华仁药业            274877  130880 生物医药  0.0282 1.592%    2.167        
2427 '300111' 向日葵              307874  181297 电子  0.202 6.925%    1.130        
2428 '300112' 万讯自控            92023  19413 机械仪表  0.100 1.826%    2.599        
2429 '300113' 顺网科技            272623  63855 信息技术  0.414 4.541%    6.768        
2430 '300114' 中航电测            175713  39009 电子  -0.0875 0.977%    4.836        
2431 '300115' 长盈精密            529062  178391 电子  0.629 3.975%    6.170        
2432 '300116' 坚瑞消防            145414  49267 其他制造  -0.008 3.696%    1.913        
2433 '300117' 嘉寓股份            400550  262933 建筑业  0.0112 0.770%    4.224        
2434 '300118' 东方日升            848644  534648 电子  -0.213 10.665%    4.481        
2435 '300119' 瑞普生物            234860  57977 生物医药  0.579 6.861%    4.131        
2436 '300120' 经纬电材            76745  10271 机械仪表  0.0135 1.127%    2.899        
2437 '300121' 阳谷华泰            124126  74220 石油化工  0.287 7.878%    1.777        
2438 '300122' 智飞生物            269712  16869 生物医药  -0.0304 2.341%    3.161        
2439 '300123' 太阳鸟              154843 303973 59516 机械仪表  -0.118 0.394%    3.237       316249 303973
2440 '300124' 汇川技术            598847 2128681 154787 机械仪表  0.0126 3.318%    5.290       2716116 2128681
2441 '300125' 易世达              193599  83431 社会服务  -0.0503 -1.146%    9.181        
2442 '300126' 锐奇股份            126611  21887 机械仪表  -0.0974 0.732%    3.414        
2443 '300127' 银河磁体            113225  7745 电子  0.236 8.868%    3.243        
2444 '300128' 锦富新材            320704  92592 电子  -0.242 -0.615%    4.427        
2445 '300129' 泰胜风能            291291  91016 机械仪表  -0.0995 1.738%    2.728        
2446 '300130' 新国都              182248  55629 机械仪表  1.145 6.773%    5.464        
2447 '300131' 英唐智控            260367  81514 电子  0.0564 3.964%    1.627        
2448 '300132' 青松股份            90239  30207 石油化工  0.258 1.816%    1.556        
2449 '300133' 华策影视            904365  285149 文化传播  -0.338 1.907%    5.617        
2450 '300134' 大富科技            445597  188258 信息技术  0.0525 0.940%    3.895        
2451 '300135' 宝利国际            362683  243724 石油化工  -0.671 4.369%    1.279        
2452 '300136' 信维通信            208229 703219 60252 信息技术  0.124 4.997%    2.443       1014847 703219
2453 '300137' 先河环保            162642  25350 机械仪表  -0.373 4.407%    3.889        
2454 '300138' 晨光生物            199127 159210 56412 食品饮料  -0.299 4.861%    6.541       243426 159210
2455 '300139' 晓程科技            143435  13535 电子  0.0437 2.758%    4.628        
2456 '300140' 启源装备            115307  24307 机械仪表  0.0355 -0.570%    3.146        
2457 '300141' 和顺电气            83210  12781 机械仪表  -0.173 0.09%    4.153        
2458 '300142' 沃森生物            663028  297094 生物医药  -0.063 -3.877%    2.051        
2459 '300143' 星河生物            182655  33325 农牧业  -0.0169 0.561%    6.199        
2460 '300144' 宋城演艺            698703  127297 社会服务  0.630 11.255%    3.787        
2461 '300145' 中金环境            536302  173147 机械仪表  0.577 7.982%    10.672        
2462 '300146' 汤臣倍健            531655  97983 食品饮料  0.0801 5.169%    2.687        
2463 '300147' 香雪制药            465200  110602 生物医药  0.242 5.203%    5.152        
2464 '300148' 天舟文化            208579  14668 文化传播  0.508 9.136%    4.567        
2465 '300149' 量子高科            76440  2273 食品饮料  0.0516 2.000%    1.757        
2466 '300150' 世纪瑞尔            162934  10232 信息技术  -0.128 0.0916%    2.800        
2467 '300151' 昌红科技            96780  15710 机械仪表  0.098 3.722%    1.586        
2468 '300152' 科融环境            306531  132748 机械仪表  -0.211 1.519%    2.051        
2469 '300153' 科泰电源            135785  35112 机械仪表  0.0071 4.319%    2.982        
2470 '300154' 瑞凌股份            172127  16465 机械仪表  0.0162 5.111%    3.410        
2471 '300155' 安居宝              139536  24706 电子  -0.124 2.644%    2.063        
2472 '300156' 神雾环保            313988  132261 机械仪表  0.271 10.358%    4.331        
2473 '300157' 恒泰艾普            344740  93898 采掘业  -0.180 2.824%    3.820        
2474 '300158' 振东制药            323853  124713 生物医药  -0.114 2.526%    6.876        
2475 '300159' 新研股份            752662  187562 机械仪表  0.363 5.379%    3.752        
2476 '300160' 秀强股份            153528  40861 金属材料  0.785 5.365%    6.031        
2477 '300161' 华中数控            150387  56563 机械仪表  -0.982 -5.076%    5.038        
2478 '300162' 雷曼股份            125066  15232 电子  -0.0117 0.936%    3.074        
2479 '300163' 先锋新材            116003  46803 其他制造  0.093 4.682%    1.431        
2480 '300164' 通源石油            202450  42180 采掘业  0.488 -3.557%    3.223        
2481 '300165' 天瑞仪器            172231  20982 机械仪表  -0.126 0.966%    6.526        
2482 '300166' 东方国信            282994  97028 信息技术  0.156 12.339%    3.278        
2483 '300167' 迪威视讯            114823  37648 信息技术  -0.137 -1.880%    2.280        
2484 '300168' 万达信息            487729 6554648 309807 信息技术  -0.551 4.306%    1.714       6751522 6554648
2485 '300169' 天晟新材            187011  63503 石油化工  0.124 1.080%    3.769        
2486 '300170' 汉得信息            216350  33497 信息技术  -0.269 2.282%    2.187        
2487 '300171' 东富龙              401826  100971 机械仪表  -0.0299 2.940%    4.627        
2488 '300172' 中电环保            151752  46563 社会服务  -0.123 1.127%    3.040        
2489 '300173' 智慧松德            206917  47723 机械仪表  -0.0474 4.623%    2.716        
2490 '300174' 元力股份            86230  22933 石油化工  0.151 1.559%    3.902        
2491 '300175' 朗源股份            157540  62492 食品饮料  0.301 3.948%    1.913        
2492 '300176' 鸿特精密            203248  143418 机械仪表  2.497 6.396%    5.577        
2493 '300177' 中海达              190347  24049 信息技术  -0.0725 0.101%    3.529        
2494 '300178' 腾邦国际            305106 1476197 166376 社会服务  -0.585 7.994%    2.472       1574788 1476197
2495 '300179' 四方达              82761  8340 金属材料  -0.0849 4.170%    1.544        
2496 '300180' 华峰超纤            206526  54192 石油化工  0.0241 7.671%    5.355        
2497 '300181' 佐力药业            190582 554765 44330 生物医药  -0.0881 1.763%    2.160       850858 554765
2498 '300182' 捷成股份            1069207  173748 信息技术  -0.299 1.227%    5.222        
2499 '300183' 东软载波            238773  18577 信息技术  0.241 9.116%    4.839        
2500 '300184' 力源信息            108278  38842 商业贸易  -0.119 1.097%    1.808        
2501 '300185' 通裕重工            789078  402553 机械仪表  0.186 3.380%    3.965        
2502 '300187' 永清环保 13.43 -0.15 -1.10% 56134 2.84% 56134 7661 13.58 13.67 13.85 13.40 231071 265315 97825 社会服务 24.42 0.0716 8.539% 31528 24606 7661 6.125 1.30 13.65 80.71% 1590 4569 - 289919 265315
2503 '300188' 美亚柏科            212489  43242 信息技术  -0.228 0.0628%    3.436        
2504 '300189' 神农基因            159396  24469 农牧业  0.0676 0.357%    1.220        
2505 '300190' 维尔利              279996  116861 社会服务  -0.230 1.254%    4.609        
2506 '300191' 潜能恒信            123324  6484 采掘业  -0.0714 0.415%    3.649        
2507 '300192' 科斯伍德            78820 173373 9979 石油化工  0.0768 1.298%    2.838       241095 173373
2508 '300193' 佳士科技            234415  32742 机械仪表  0.0254 0.669%    3.958        
2509 '300194' 福安药业            246312  33905 生物医药  0.308 2.373%    7.528        
2510 '300195' 长荣股份            367481  120222 机械仪表  0.0288 7.052%    6.886        
2511 '300196' 长海股份            226750  75464 金属材料  1.539 16.519%    6.733        
2512 '300197' 铁汉生态            693830  367722 建筑业  -0.0618 9.458%    4.410        
2513 '300198' 纳川股份            211230  84096 石油化工  0.0511 2.228%    2.785        
2514 '300199' 翰宇药业            319569  69408 生物医药  0.0114 6.965%    2.811        
2515 '300200' 高盟新材            83683  6812 石油化工  0.365 6.964%    3.599        
2516 '300201' 海伦哲              127873  52025 机械仪表  -0.212 0.937%    2.052        
2517 '300202' 聚龙股份            182109  22158 机械仪表  -0.155 0.661%    2.903        
2518 '300203' 聚光科技            411347  166579 机械仪表  0.602 10.512%    5.186        
2519 '300204' 舒泰神              207086  38706 生物医药  0.680 12.675%    4.902        
2520 '300205' 天喻信息            165448 736400 53459 电子  -0.487 0.674%    2.600       745717 736400
2521 '300206' 理邦仪器            134889  19247 机械仪表  -0.0734 1.328%    4.946        
2522 '300207' 欣旺达              524831  326335 机械仪表  0.520 2.337%    2.928        
2523 '300208' 恒顺众昇            210520  83987 机械仪表  -0.0696 6.844%    1.642        
2524 '300209' 天泽信息            100198  7526 信息技术  -0.101 0.336%    3.704        
2525 '300210' 森远股份            174373  56677 机械仪表  -0.0098 7.622%    4.375        
2526 '300211' 亿通科技            58315  8133 信息技术  -0.045 0.697%    3.150        
2527 '300212' 易华录              465497  203663 信息技术  -1.128 5.107%    6.615        
2528 '300213' 佳讯飞鸿            152134  63921 信息技术  -0.246 0.591%    3.381        
2529 '300214' 日科化学            155139  23196 石油化工  0.510 8.126%    3.258        
2530 '300215' 电科院              382134  245492 社会服务  0.356 1.982%    1.821        
2531 '300216' 千山药机            287030  181720 机械仪表  0.296 6.003%    2.755        
2532 '300217' 东方电热            231674  46044 机械仪表  0.284 4.179%    3.962        
2533 '300218' 安利股份            180863  78655 石油化工  0.538 5.716%    4.459        
2534 '300219' 鸿利光电            206269  98332 电子  0.383 14.478%    1.710        
2535 '300220' 金运激光            48164  12045 电子  -0.161 1.918%    2.366        
2536 '300221' 银禧科技            136056  54863 石油化工  -0.0256 5.292%    1.983        
2537 '300222' 科大智能            218841  71007 机械仪表  0.268 9.368%    2.351        
2538 '300223' 北京君正            111022  2409 电子  -0.174 -0.308%    6.527        
2539 '300224' 正海磁材            299112  85481 金属材料  0.0299 1.535%    4.100        
2540 '300225' 金力泰              107150  21694 石油化工  0.0756 8.327%    1.768        
2541 '300226' 上海钢联            247656  209862 信息技术  -0.643 -127.641%    0.924        
2542 '300227' 光韵达              59659  21887 电子  0.110 -1.030%    2.633        
2543 '300228' 富瑞特装            384617  181809 机械仪表  0.143 0.815%    4.263        
2544 '300229' 拓尔思              180658  27495 信息技术  0.203 8.009%    3.243        
2545 '300230' 永利股份            168183  59660 石油化工  0.339 9.276%    4.946        
2546 '300231' 银信科技            65867  16659 信息技术  0.134 16.930%    1.463        
2547 '300232' 洲明科技            176175  69110 电子  -0.0075 1.919%    4.573        
2548 '300233' 金城医药            202854  67775 生物医药  0.287 3.080%    5.270        
2549 '300234' 开尔新材            87603  28987 金属材料  0.0589 11.328%    3.394        
2550 '300235' 方直科技            36770  2506 信息技术  0.123 6.487%    2.163        
2551 '300236' 上海新阳            147693  26154 石油化工  0.196 1.332%    6.235        
2552 '300237' 美晨科技            443001  218059 机械仪表  -0.281 9.399%    2.756        
2553 '300238' 冠昊生物            82036  19086 机械仪表  0.0015 1.420%    2.380        
2554 '300239' 东宝生物            76950  5975 生物医药  -0.0617 0.458%    3.080        
2555 '300240' 飞力达              167247  47188 交通仓储  0.0984 1.223%    4.057        
2556 '300241' 瑞丰光电            162931  65132 电子  -0.159 1.713%    3.878        
2557 '300242' 明家联合            262686  60520 机械仪表  -0.192 2.886%    6.343        
2558 '300243' 瑞丰高材            124523  77848 石油化工  -1.185 10.136%    2.264        
2559 '300244' 迪安诊断            320470 1180934 99011 社会服务  -0.319 2.035%    6.421       1976893 1180934
2560 '300245' 天玑科技            79475  8964 信息技术  -0.260 0.938%    2.539        
2561 '300246' 宝莱特              61895  14102 机械仪表  -0.0089 3.184%    3.031        
2562 '300247' 乐金健康            192852  44056 机械仪表  -0.0551 0.560%    4.092        
2563 '300248' 新开普              122349 579879 39452 信息技术  -0.166 0.661%    2.696       1024102 579879
2564 '300249' 依米康              156366  67374 机械仪表  0.0984 0.205%    3.946        
2565 '300250' 初灵信息            95045 165993 13571 信息技术  0.729 8.798%    9.228       355964 165993
2566 '300251' 光线传媒            818921  121826 文化传播  0.271 5.851%    4.685        
2567 '300252' 金信诺              206871  123343 信息技术  0.252 12.350%    1.942        
2568 '300253' 卫宁健康            259926 1703091 71112 信息技术  -0.189 1.196%    3.193       2351403 1703091
2569 '300254' 仟源医药            130843  43593 生物医药  0.089 2.913%    4.528        
2570 '300255' 常山药业            242960  74328 生物医药  -0.0126 1.873%    1.790        
2571 '300256' 星星科技            636149  309477 电子  -0.129 2.007%    9.983        
2572 '300257' 开山股份            425017  87168 机械仪表  0.0145 0.528%    3.904        
2573 '300258' 精锻科技            183250  49811 机械仪表  0.326 3.190%    4.942        
2574 '300259' 新天科技            103094  14837 机械仪表  0.100 9.051%    1.882        
2575 '300260' 新莱应材            104946 81068 38481 机械仪表  -0.121 0.931%    6.493       171686 81068
2576 '300261' 雅本化学            157876  82276 石油化工  0.169 8.496%    2.238        
2577 '300262' 巴安水务            176805  107601 社会服务  -0.355 11.474%    1.799        
2578 '300263' 隆华节能            347153  103074 机械仪表  -0.723 0.111%    5.455        
2579 '300264' 佳创视讯            65135  3557 信息技术  -0.0371 -0.189%    2.619        
2580 '300265' 通光线缆            130907  45026 机械仪表  0.109 10.535%    2.545        
2581 '300266' 兴源环境            167933  55617 机械仪表  -0.184 5.628%    2.673        
2582 '300267' 尔康制药            489431  47018 生物医药  -0.181 3.862%    4.233        
2583 '300268' 万福生科            26206  5907 食品饮料  -0.0168 -1.000%    1.515        
2584 '300269' 联建光电            325962  62159 电子  0.455 8.477%    5.219        
2585 '300270' 中威电子            73313  17106 信息技术  -0.317 4.910%    2.055        
2586 '300271' 华宇软件            248637  93004 信息技术  -0.293 1.870%    2.377        
2587 '300272' 开能环保            94250  12811 机械仪表  0.128 9.156%    1.744        
2588 '300273' 和佳股份            353844 1433399 118202 机械仪表  -0.584 6.488%    2.948       2190150 1433399
2589 '300274' 阳光电源            587664  325667 机械仪表  -0.0352 10.008%    3.960        
2590 '300275' 梅安森              89162  23286 信息技术  -0.255 -7.396%    3.786        
2591 '300276' 三丰智能            90186  29390 机械仪表  -0.0105 0.388%    1.590        
2592 '300277' 海联讯              64045 139627 16639 信息技术  0.093 1.638%    3.500       192558 139627
2593 '300278' 华昌达              324943  177225 机械仪表  -0.055 6.818%    2.709        
2594 '300279' 和晶科技            118015  59146 电子  -0.0759 3.442%    4.421        
2595 '300280' 南通锻压            80197  16971 机械仪表  0.319 0.646%    4.926        
2596 '300281' 金明精机            104300  30637 机械仪表  -0.0397 4.086%    2.934        
2597 '300282' 汇冠股份            217286  88288 电子  0.817 -9.038%    5.376        
2598 '300283' 温州宏丰            83464  27611 机械仪表  0.125 1.051%    1.307        
2599 '300284' 苏交科              544568 394065 263803 社会服务  0.0213 11.752%    4.767       669852 394065
2600 '300285' 国瓷材料            118675  31146 石油化工  0.157 10.739%    5.308        
2601 '300286' 安科瑞              67463  12175 机械仪表  0.123 2.800%    3.870        
2602 '300287' 飞利信              262685  107527 信息技术  -0.124 5.356%    1.347        
2603 '300288' 朗玛信息            116411  21830 信息技术  0.248 6.453%    2.783        
2604 '300289' 利德曼              165868  39876 生物医药  0.419 13.246%    2.799        
2605 '300290' 荣科科技            99847  11957 信息技术  -0.215 0.481%    2.675        
2606 '300291' 华录百纳            490554  95559 文化传播  -0.338 1.017%    5.525        
2607 '300292' 吴通控股            289900  55722 信息技术  -0.343 4.951%    7.342        
2608 '300293' 蓝英装备            180058  112714 机械仪表  0.159 1.612%    2.494        
2609 '300294' 博雅生物            215458  20721 生物医药  -0.0094 2.014%    7.156        
2610 '300295' 三六五网            109343 1877124 14548 信息技术  0.0181 2.334%    4.913       2336410 1877124
2611 '300296' 利亚德              534397  285108 电子  -0.150 3.333%    3.252        
2612 '300297' 蓝盾股份            216492  96098 信息技术  -0.286 5.477%    1.211        
2613 '300298' 三诺生物            129653  11385 机械仪表  0.197 3.720%    3.477        
2614 '300299' 富春通信            161757  28737 信息技术  0.251 5.286%    3.482        
2615 '300300' 汉鼎股份            162493  81994 信息技术  -0.178 9.826%    2.061        
2616 '300301' 长方集团            315237  151205 电子  -0.0946 1.003%    2.093        
2617 '300302' 同有科技            60023  6965 信息技术  -0.0687 4.824%    2.729        
2618 '300303' 聚飞光电            243062  66631 电子  0.0547 1.666%    2.509        
2619 '300304' 云意电气            126124  16554 机械仪表  0.0418 2.438%    6.798        
2620 '300305' 裕兴股份            137408  5005 石油化工  0.241 4.943%    9.115        
2621 '300306' 远方光电            115479  7659 机械仪表  0.319 5.175%    4.488        
2622 '300307' 慈星股份            423045  30750 机械仪表  0.0368 1.180%    4.859        
2623 '300308' 中际装备            62494  8359 机械仪表  0.0062 -1.200%    2.506        
2624 '300309' 吉艾科技            251042  116008 采掘业  0.0116 5.720%    2.993        
2625 '300310' 宜通世纪            326510  102337 信息技术  -0.400 1.800%    8.076        
2626 '300311' 任子行              160026  48112 信息技术  -0.155 0.807%    3.775        
2627 '300312' 邦讯技术            165169  84886 信息技术  -0.730 1.149%    4.962        
2628 '300313' 天山生物            105857  54658 农牧业  0.138 -3.602%    2.268        
2629 '300314' 戴维医疗            75277  5487 机械仪表  0.168 6.438%    2.383        
2630 '300315' 掌趣科技            787825  145572 信息技术  0.175 7.367%    2.838        
2631 '300316' 晶盛机电            246862  44939 机械仪表  -0.0116 1.397%    2.082        
2632 '300317' 珈伟股份            647699  412308 机械仪表  0.373 5.901%    6.047        
2633 '300318' 博晖创新            205020  75989 机械仪表  0.0604 2.099%    3.434        
2634 '300319' 麦捷科技            206564  83654 电子  0.186 6.394%    5.587        
2635 '300320' 海达股份            104478  24200 石油化工  0.088 2.568%    2.675        
2636 '300321' 同大股份            69906  14507 石油化工  0.331 5.184%    12.477        
2637 '300322' 硕贝德              204523 850386 148394 信息技术  0.132 3.390%    1.166       962631 850386
2638 '300323' 华灿光电            445038  267665 电子  -0.146 0.504%    2.628        
2639 '300324' 旋极信息            219348  76554 信息技术  0.344 7.616%    1.334        
2640 '300325' 德威新材            214774  129342 石油化工  0.143 7.696%    3.536        
2641 '300326' 凯利泰              163830  36585 机械仪表  0.017 8.174%    3.221        
2642 '300327' 中颖电子            74445  11484 电子  0.0516 2.319%    3.633        
2643 '300328' 宜安科技            92363  24947 金属材料  0.563 8.005%    2.999        
2644 '300329' 海伦钢琴            69026  12572 造纸印刷  -0.0224 4.391%    3.050        
2645 '300330' 华虹计通            55809  14355 信息技术  -0.0126 -0.304%    2.450        
2646 '300331' 苏大维格            70061  19924 电子  0.122 1.969%    2.596        
2647 '300332' 天壕环境            423363  184191 社会服务  -0.0133 0.954%    5.886        
2648 '300333' 兆日科技            87463  1319 信息技术  -0.0361 0.904%    2.537        
2649 '300334' 津膜科技            194683  63387 机械仪表  -0.294 0.0865%    4.656        
2650 '300335' 迪森股份            193810  31258 供水供电  0.242 2.797%    4.273        
2651 '300336' 新文化              374020  104101 文化传播  0.0276 2.059%    4.987        
2652 '300337' 银邦股份            245032  79979 金属材料  -0.388 -3.654%    2.008        
2653 '300338' 开元仪器            93107  17112 机械仪表  -0.0836 0.505%    2.979        
2654 '300339' 润和软件            489947  166083 信息技术  -0.406 0.790%    8.952        
2655 '300340' 科恒股份            94998  15541 电子  -0.620 -9.354%    7.946        
2656 '300341' 麦迪电气            104492  13117 机械仪表  0.034 1.090%    3.552        
2657 '300342' 天银机电            97980  12199 机械仪表  0.313 9.867%    4.144        
2658 '300343' 联创互联            252065  81753 石油化工  1.058 2.016%    13.384        
2659 '300344' 太空板业            86966  23368 金属材料  -0.134 -1.674%    2.570        
2660 '300345' 红宇新材            94115  24164 金属材料  0.0289 4.944%    1.824        
2661 '300346' 南大光电            127783  5542 电子  0.0056 0.0544%    7.447        
2662 '300347' 泰格医药            206548  50380 社会服务  -0.0515 2.678%    3.190        
2663 '300348' 长亮科技            102208 490898 30769 信息技术  -0.594 1.349%    4.876       1159462 490898
2664 '300349' 金卡股份            122949  22420 机械仪表  -0.258 2.315%    5.248        
2665 '300350' 华鹏飞              208340 157518 32048 交通仓储  0.447 1.092%    5.900       584040 157518
2666 '300351' 永贵电器            129625  19207 电子  0.0398 2.227%    3.191        
2667 '300352' 北信源              97135  13370 信息技术  -0.0097 8.443%    3.100        
2668 '300353' 东土科技            136128  19543 信息技术  -0.0703 0.527%    2.386        
2669 '300354' 东华测试            36718  2879 机械仪表  -0.0767 -0.586%    2.446        
2670 '300355' 蒙草抗旱            436414  216170 建筑业  -0.584 -0.987%    4.344        
2671 '300356' 光一科技            217797  75981 机械仪表  0.157 2.976%    8.245        
2672 '300357' 我武生物            63960  2822 生物医药  0.207 4.658%    3.783        
2673 '300358' 楚天科技            238637  86697 机械仪表  -0.119 10.095%    5.471        
2674 '300359' 全通教育            216749  14682 信息技术  -0.721 0.675%    7.641        
2675 '300360' 炬华科技            162014  53885 机械仪表  0.443 21.838%    2.848        
2676 '300362' 天翔环境            276144  211599 机械仪表  -0.462 3.553%    11.387        
2677 '300363' 博腾股份            237940  119986 生物医药  0.266 9.861%    2.615        
2678 '300364' 中文在线            55103  7854 信息技术  -0.139 2.333%    3.917        
2679 '300365' 恒华科技            72271  8209 信息技术  -0.0334 12.812%    3.582        
2680 '300366' 创意信息            176243  44082 信息技术  -0.502 -0.746%    8.858        
2681 '300367' 东方网力            343040  130004 信息技术  -0.186 1.668%    2.436        
2682 '300368' 汇金股份            145389  26851 机械仪表  0.394 5.173%    3.793        
2683 '300369' 绿盟科技            206060  40317 信息技术  -0.156 -2.013%    4.553        
2684 '300370' 安控科技            150363  68851 机械仪表  -0.0703 -1.902%    2.993        
2685 '300371' 汇中股份            56154  4657 机械仪表  0.506 13.041%    4.291        
2686 '300372' 欣泰电气            115751  49264 机械仪表  -0.792 2.563%    3.875        
2687 '300373' 扬杰科技            133051  48083 电子  0.201 16.315%    2.014        
2688 '300374' 恒通科技            108987  31779 金属材料  -0.286 -0.592%    3.893        
2689 '300375' 鹏翎股份            143136  26940 机械仪表  0.143 2.628%    6.249        
2690 '300376' 易事特              443715  308423 电子  0.441 20.947%    2.530        
2691 '300377' 赢时胜              253865  4976 信息技术  -0.176 0.0649%    16.875        
2692 '300378' 鼎捷软件            157843  45259 信息技术  -0.351 -0.573%    5.581        
2693 '300379' 东方通              86427  7686 信息技术  0.152 2.239%    6.834        
2694 '300380' 安硕信息            55723  10185 信息技术  -0.403 0.668%    3.109        
